source,type_id,name,x,y,z
actionpointinfo,0x6D5E,LevelActionPoint_Sector_m04_03_119_Action_Noble_Sit045,-3849.19,652.67,3385.30
actionpointinfo,0x6D5F,LevelActionPoint_Sector_m04_03_120_Action_Noble_Sit045,-3847.24,657.01,3383.22
actionpointinfo,0x6D60,LevelActionPoint_Sector_m04_03_121_Action_Noble_Sit045,-3847.68,657.00,3389.59
actionpointinfo,0x6D61,LevelActionPoint_Sector_m04_03_122_Action_Noble_Sit045,-3851.90,657.00,3382.13
actionpointinfo,0x6D62,LevelActionPoint_Sector_m04_03_123_Action_Noble_Sit045,-3849.53,657.00,3381.10
actionpointinfo,0x6D63,LevelActionPoint_Sector_m04_03_124_Action_Sit045,-3831.08,663.97,3352.93
actionpointinfo,0x6D64,LevelActionPoint_Sector_m04_03_125_Action_Sit045,-3833.09,663.97,3353.98
actionpointinfo,0x6D65,LevelActionPoint_Sector_m04_03_126_Action_Sit045,-3788.43,681.78,3350.59
actionpointinfo,0x6D66,LevelActionPoint_Sector_m04_03_127_Action_Sit045,-3788.12,681.78,3351.53
actionpointinfo,0x6D67,LevelActionPoint_Sector_m04_03_128_Action_Sit045,-3789.65,681.78,3352.14
actionpointinfo,0x6D68,LevelActionPoint_Sector_m04_03_129_Action_Sit045,-3789.95,681.78,3351.18
actionpointinfo,0x6D69,LevelActionPoint_Sector_m04_03_130_Action_Noble_Sit045,-3783.83,685.86,3382.65
actionpointinfo,0x6D6A,LevelActionPoint_Sector_m04_03_131_Action_Noble_Sit045,-3787.54,685.82,3380.52
actionpointinfo,0x6D6B,LevelActionPoint_Sector_m04_03_132_Action_Noble_Sit045,-3790.16,685.82,3381.16
actionpointinfo,0x6D6C,LevelActionPoint_Sector_m04_03_133_Action_Sit045,-3809.56,682.01,3365.66
actionpointinfo,0x6D6D,LevelActionPoint_Sector_m04_03_134_Action_Sit045,-3789.27,692.44,3393.69
actionpointinfo,0x6D6E,LevelActionPoint_Sector_m04_03_135_Action_Sit045,-3789.15,692.44,3394.76
actionpointinfo,0x6D6F,LevelActionPoint_Sector_m04_03_136_Action_Sit045,-3754.11,694.74,3509.85
actionpointinfo,0x6D70,LevelActionPoint_Sector_m04_03_137_Action_Sit045,-3753.11,694.74,3510.16
actionpointinfo,0x6D71,LevelActionPoint_Sector_m04_03_138_Action_Sit045,-3762.61,698.21,3492.86
actionpointinfo,0x6D72,LevelActionPoint_Sector_m04_03_139_Action_Sit045,-3762.53,698.21,3491.80
actionpointinfo,0x6D73,LevelActionPoint_Sector_m04_03_140_Action_Sit045,-3710.01,702.96,3467.93
actionpointinfo,0x6D74,LevelActionPoint_Sector_m04_03_141_Action_Noble_Sit045,-3707.51,702.99,3444.60
actionpointinfo,0x6D75,LevelActionPoint_Sector_m04_03_142_Action_Noble_Sit045,-3708.07,702.99,3443.99
actionpointinfo,0x6D76,LevelActionPoint_Sector_m04_03_143_Action_Noble_Sit045,-3707.20,702.98,3443.44
actionpointinfo,0x6D77,LevelActionPoint_Sector_m04_03_144_Action_Noble_Sit045,-3770.51,710.14,3389.83
actionpointinfo,0x6D78,LevelActionPoint_Sector_m04_03_145_Action_Noble_Sit045,-3767.79,710.14,3388.89
actionpointinfo,0x6D79,LevelActionPoint_Sector_m04_03_146_Action_Noble_Sit045,-3726.65,717.37,3378.57
actionpointinfo,0x6D7A,LevelActionPoint_Sector_m04_03_147_Action_Noble_Sit045,-3726.28,717.37,3377.71
actionpointinfo,0x6D7B,LevelActionPoint_Sector_m04_03_148_Action_Noble_Sit045,-3724.70,717.37,3383.48
actionpointinfo,0x6D7C,LevelActionPoint_Sector_m04_03_149_Action_Noble_Sit045,-3722.19,717.37,3382.76
actionpointinfo,0x6D7D,LevelActionPoint_Sector_m04_03_150_Action_Noble_Sit045,-3712.22,717.36,3375.20
actionpointinfo,0x6D7E,LevelActionPoint_Sector_m04_03_151_Action_Noble_Sit045,-3712.81,717.35,3375.70
actionpointinfo,0x6D7F,LevelActionPoint_Sector_m04_03_152_Action_Noble_Sit045,-3713.43,717.36,3374.92
actionpointinfo,0x6D80,LevelActionPoint_Sector_m04_03_153_Action_Noble_Sit045,-3712.57,717.36,3374.43
actionpointinfo,0x548A,LevelActionPoint_Sector_m04_03_154_Action_Sit000,-3615.67,652.93,3566.86
actionpointinfo,0x548C,LevelActionPoint_Sector_m04_03_155_Action_Sit000,-3757.17,694.29,3511.17
actionpointinfo,0x548D,LevelActionPoint_Sector_m04_03_156_Action_Sit000,-3713.10,702.01,3453.51
actionpointinfo,0x548E,LevelActionPoint_Sector_m04_03_157_Action_Sit000,-3759.12,694.65,3500.58
actionpointinfo,0x548F,LevelActionPoint_Sector_m04_03_158_Action_Sit000,-3899.05,653.41,3406.65
actionpointinfo,0x5490,LevelActionPoint_Sector_m04_03_159_Action_Sit000,-3617.78,652.97,3565.90
actionpointinfo,0x5491,LevelActionPoint_Sector_m04_03_160_Action_Sit000,-3593.43,652.94,3539.66
actionpointinfo,0x5492,LevelActionPoint_Sector_m04_03_161_Action_Sit000,-3793.30,692.43,3423.21
actionpointinfo,0x56D7,LevelActionPoint_Sector_m04_03_162_Action_Sit000,-3617.66,652.91,3544.62
actionpointinfo,0x56D8,LevelActionPoint_Sector_m04_03_163_Action_Sit000,-3763.32,694.12,3514.24
actionpointinfo,0x5ADC,LevelActionPoint_Sector_m04_03_164_Action_Sit000,-3720.92,701.38,3448.11
actionpointinfo,0x5ADD,LevelActionPoint_Sector_m04_03_165_Action_Sit000,-3762.40,694.21,3515.23
actionpointinfo,0x5ADE,LevelActionPoint_Sector_m04_03_166_Action_Sit000,-3617.26,652.95,3545.75
actionpointinfo,0x5ADF,LevelActionPoint_Sector_m04_03_167_Action_Sit000,-3589.49,652.85,3541.60
actionpointinfo,0x5AE0,LevelActionPoint_Sector_m04_03_168_Action_Sit000,-3614.23,653.03,3571.35
actionpointinfo,0x5AE1,LevelActionPoint_Sector_m04_03_169_Action_Sit000,-3619.51,652.93,3563.38
actionpointinfo,0x5AE2,LevelActionPoint_Sector_m04_03_170_Action_Sit000,-3912.53,653.41,3399.58
actionpointinfo,0x5AE3,LevelActionPoint_Sector_m04_03_171_Action_Sit000,-3780.90,692.11,3489.01
actionpointinfo,0x5AE4,LevelActionPoint_Sector_m04_03_172_Action_Sit000,-3791.03,692.23,3474.46
actionpointinfo,0x5AE5,LevelActionPoint_Sector_m04_03_173_Action_Sit000,-3810.90,679.02,3354.97
actionpointinfo,0x5AE6,LevelActionPoint_Sector_m04_03_174_Action_Sit000,-3750.96,694.33,3515.88
actionpointinfo,0x5AE7,LevelActionPoint_Sector_m04_03_175_Action_Sit000,-3793.05,692.42,3424.07
actionpointinfo,0x5AE8,LevelActionPoint_Sector_m04_03_176_Action_Sit000,-3781.61,692.15,3488.12
actionpointinfo,0x5AE9,LevelActionPoint_Sector_m04_03_177_Action_Sit000,-3780.86,692.08,3439.97
actionpointinfo,0x5AEA,LevelActionPoint_Sector_m04_03_178_Action_Sit000,-3784.55,692.30,3427.70
actionpointinfo,0x5AEB,LevelActionPoint_Sector_m04_03_179_Action_Sit000,-3902.15,649.59,3389.32
actionpointinfo,0x5AEC,LevelActionPoint_Sector_m04_03_180_Action_Sit000,-3901.97,653.41,3406.12
actionpointinfo,0x5AED,LevelActionPoint_Sector_m04_03_181_Action_Sit000,-3791.57,692.39,3429.01
actionpointinfo,0x6FBD,LevelActionPoint_Sector_m04_03_182_Action_Sit000,-3784.39,685.43,3373.80
actionpointinfo,0x6FBE,LevelActionPoint_Sector_m04_03_183_Action_Sit000,-3832.42,662.85,3336.56
actionpointinfo,0x6FBF,LevelActionPoint_Sector_m04_03_184_Action_Sit000,-3787.34,685.43,3367.88
actionpointinfo,0x6FC0,LevelActionPoint_Sector_m04_03_185_Action_Sit000,-3825.47,672.82,3403.21
actionpointinfo,0x6FC1,LevelActionPoint_Sector_m04_03_186_Action_Sit000,-3705.36,702.77,3455.28
actionpointinfo,0x6FC2,LevelActionPoint_Sector_m04_03_187_Action_Sit000,-3805.59,678.94,3350.94
actionpointinfo,0x6FC4,LevelActionPoint_Sector_m04_03_188_Action_Sit000,-3827.66,678.94,3363.31
actionpointinfo,0x6FC5,LevelActionPoint_Sector_m04_03_189_Action_Sit000,-3827.09,678.96,3369.87
actionpointinfo,0x6FC6,LevelActionPoint_Sector_m04_03_190_Action_Sit000,-3856.48,662.78,3340.14
actionpointinfo,0x6FC7,LevelActionPoint_Sector_m04_03_191_Action_Sit000,-3866.53,649.68,3384.40
actionpointinfo,0x6FC8,LevelActionPoint_Sector_m04_03_192_Action_Sit045,-3909.64,653.41,3400.84
actionpointinfo,0x6FC9,LevelActionPoint_Sector_m04_03_193_Action_Sit000,-3896.81,653.41,3403.17
actionpointinfo,0x6FCA,LevelActionPoint_Sector_m04_03_194_Action_Sit000,-3899.77,649.95,3397.76
actionpointinfo,0x6FCB,LevelActionPoint_Sector_m04_03_195_Action_Sit000,-3714.68,701.95,3441.06
actionpointinfo,0x6FCC,LevelActionPoint_Sector_m04_03_196_Action_Sit000,-3721.30,701.37,3449.21
actionpointinfo,0x6FCD,LevelActionPoint_Sector_m04_03_197_Action_Sit000,-3726.96,701.12,3467.44
actionpointinfo,0x7AE4,LevelActionPoint_Sector_m04_03_198_Action_Common_AvoidRain,-3831.01,683.77,3487.81
actionpointinfo,0x7AE5,LevelActionPoint_Sector_m04_03_199_Action_Common_AvoidRain,-3829.99,683.76,3488.55
actionpointinfo,0x7AE6,LevelActionPoint_Sector_m04_03_200_Action_Common_AvoidRain,-3739.80,700.02,3447.60
actionpointinfo,0x7AE7,LevelActionPoint_Sector_m04_03_201_Action_Common_AvoidRain,-3741.96,699.89,3451.48
actionpointinfo,0x7AE8,LevelActionPoint_Sector_m04_03_202_Action_Common_AvoidRain,-3741.20,699.89,3450.63
actionpointinfo,0xA7A0,LevelActionPoint_Sector_m04_03_203_Action_Common_AvoidRain,-3824.28,679.07,3357.48
actionpointinfo,0x5C73,LevelActionPoint_Sector_m04_03_204_Action_NobleChild_Sit045_Indoor,-3723.34,712.87,3383.58
actionpointinfo,0x87EA,LevelActionPoint_Sector_m04_03_205_Action_Child_Sit000_Indoor,-3707.93,702.96,3466.01
actionpointinfo,0x87EB,LevelActionPoint_Sector_m04_03_206_Action_NobleChild_Sit045_Indoor,-3707.83,712.91,3373.63
actionpointinfo,0x87EC,LevelActionPoint_Sector_m04_03_207_Action_NobleChild_Sit000_Indoor,-3768.91,698.71,3491.62
actionpointinfo,0x87ED,LevelActionPoint_Sector_m04_03_208_Action_Child_Sit045_Indoor,-3770.73,702.29,3377.48
actionpointinfo,0x87EE,LevelActionPoint_Sector_m04_03_209_Action_NobleChild_Sit045_Indoor,-3708.67,712.91,3375.90
actionpointinfo,0x87EF,LevelActionPoint_Sector_m04_03_210_Action_NobleChild_Sit045_Indoor,-3709.46,712.87,3373.00
actionpointinfo,0x87F0,LevelActionPoint_Sector_m04_03_211_Action_Child_Sit000_Indoor,-3775.66,698.64,3487.30
actionpointinfo,0x87F1,LevelActionPoint_Sector_m04_03_212_Action_NobleChild_Sit000_Indoor,-3705.92,717.35,3380.36
actionpointinfo,0x87F2,LevelActionPoint_Sector_m04_03_213_Action_NobleChild_Sit000_Indoor,-3768.09,714.17,3394.48
actionpointinfo,0x87F3,LevelActionPoint_Sector_m04_03_214_Action_NobleChild_Sit045_Indoor,-3770.28,702.29,3375.60
actionpointinfo,0x87F4,LevelActionPoint_Sector_m04_03_215_Action_NobleChild_Sit045_Indoor,-3709.84,702.97,3450.06
actionpointinfo,0x87F5,LevelActionPoint_Sector_m04_03_216_Action_NobleChild_Sit045_Indoor,-3768.12,710.17,3393.56
actionpointinfo,0x87F6,LevelActionPoint_Sector_m04_03_217_Action_NobleChild_Sit045_Indoor,-3765.72,714.17,3393.96
actionpointinfo,0x87F7,LevelActionPoint_Sector_m04_03_218_Action_NobleChild_Sit045_Indoor,-3769.27,702.29,3377.32
actionpointinfo,0x87F8,LevelActionPoint_Sector_m04_03_219_Action_Child_Sit000_Indoor,-3787.40,692.44,3393.00
actionpointinfo,0x87F9,LevelActionPoint_Sector_m04_03_220_Action_NobleChild_Sit045_Indoor,-3770.04,698.71,3490.44
actionpointinfo,0x87FA,LevelActionPoint_Sector_m04_03_221_Action_Child_Sit000_Indoor,-3718.96,703.01,3477.76
actionpointinfo,0x87FB,LevelActionPoint_Sector_m04_03_222_Action_Child_Sit045_Indoor,-3832.36,663.97,3351.99
actionpointinfo,0x87FC,LevelActionPoint_Sector_m04_03_223_Action_NobleChild_Sit045_Indoor,-3863.05,653.52,3336.46
actionpointinfo,0x87FD,LevelActionPoint_Sector_m04_03_224_Action_Child_Sit000_Indoor,-3717.00,703.01,3475.54
actionpointinfo,0x87FE,LevelActionPoint_Sector_m04_03_225_Action_Child_Sit000_Indoor,-3756.43,694.67,3503.46
actionpointinfo,0x87FF,LevelActionPoint_Sector_m04_03_226_Action_Child_Sit000_Indoor,-3726.03,702.34,3443.63
actionpointinfo,0x8800,LevelActionPoint_Sector_m04_03_227_Action_Child_Sit000_Indoor,-3712.91,702.96,3465.96
actionpointinfo,0x8801,LevelActionPoint_Sector_m04_03_228_Action_NobleChild_Sit000_Indoor,-3872.03,653.51,3346.35
actionpointinfo,0x8802,LevelActionPoint_Sector_m04_03_229_Action_Child_Sit045_Indoor,-3898.84,653.85,3409.79
actionpointinfo,0x8803,LevelActionPoint_Sector_m04_03_230_Action_Child_Sit000_Indoor,-3765.74,698.23,3490.33
actionpointinfo,0x8804,LevelActionPoint_Sector_m04_03_231_Action_Child_Sit000_Indoor,-3751.09,694.73,3506.22
actionpointinfo,0x8805,LevelActionPoint_Sector_m04_03_232_Action_NobleChild_Sit000_Indoor,-3770.49,710.14,3391.98
actionpointinfo,0x8806,LevelActionPoint_Sector_m04_03_233_Action_NobleChild_Sit045_Indoor,-3863.48,653.52,3335.54
actionpointinfo,0x8807,LevelActionPoint_Sector_m04_03_234_Action_Child_Sit045_Indoor,-3904.51,646.61,3382.72
actionpointinfo,0x8473,LevelActionPoint_Sector_m04_03_235_Action_Noble_Sit045,-3739.35,714.66,3400.82
actionpointinfo,0x8A3B,LevelActionPoint_Sector_m04_03_236_Action_Noble_Sit045,-3751.89,713.53,3402.18
actionpointinfo,0x8A3C,LevelActionPoint_Sector_m04_03_237_Action_Noble_Sit045,-3718.30,717.35,3387.73
actionpointinfo,0x8A3D,LevelActionPoint_Sector_m04_03_238_Action_Noble_Sit045,-3891.35,649.65,3360.37
actionpointinfo,0x8A3E,LevelActionPoint_Sector_m04_03_239_Action_Noble_Sit045,-3739.67,714.66,3399.73
actionpointinfo,0x8A3F,LevelActionPoint_Sector_m04_03_240_Action_Noble_Sit045,-3745.28,714.61,3396.54
actionpointinfo,0x8A40,LevelActionPoint_Sector_m04_03_241_Action_Noble_Sit045,-3888.12,649.65,3367.29
actionpointinfo,0x8A41,LevelActionPoint_Sector_m04_03_242_Action_Noble_Sit045,-3746.49,714.66,3399.20
actionpointinfo,0x8A42,LevelActionPoint_Sector_m04_03_243_Action_Noble_Sit045,-3744.34,714.61,3396.27
actionpointinfo,0x8A43,LevelActionPoint_Sector_m04_03_244_Action_Noble_Sit045,-3752.94,713.53,3402.50
actionpointinfo,0x8A44,LevelActionPoint_Sector_m04_03_245_Action_Noble_Sit045,-3765.44,713.53,3399.30
actionpointinfo,0x8A45,LevelActionPoint_Sector_m04_03_246_Action_Noble_Sit045,-3766.52,713.53,3399.62
actionpointinfo,0x8A46,LevelActionPoint_Sector_m04_03_247_Action_Noble_Sit045,-3890.16,649.65,3362.78
actionpointinfo,0x8A47,LevelActionPoint_Sector_m04_03_248_Action_Noble_Sit045,-3887.72,649.65,3370.44
actionpointinfo,0x8A48,LevelActionPoint_Sector_m04_03_249_Action_Noble_Sit045,-3707.32,712.91,3375.51
actionpointinfo,0x8A49,LevelActionPoint_Sector_m04_03_250_Action_Noble_Sit045,-3708.85,712.91,3374.79
actionpointinfo,0x8A4A,LevelActionPoint_Sector_m04_03_251_Action_Noble_Sit045,-3737.32,714.66,3408.08
actionpointinfo,0x8A4B,LevelActionPoint_Sector_m04_03_252_Action_Noble_Sit045,-3708.16,712.91,3372.58
actionpointinfo,0x8A4C,LevelActionPoint_Sector_m04_03_253_Action_Noble_Sit045,-3768.31,710.07,3379.65
actionpointinfo,0x8A4D,LevelActionPoint_Sector_m04_03_254_Action_Noble_Sit045,-3888.55,649.65,3366.33
actionpointinfo,0x8A4E,LevelActionPoint_Sector_m04_03_255_Action_Noble_Sit045,-3891.01,649.65,3363.30
actionpointinfo,0x90E6,LevelActionPoint_Sector_m04_03_256_Action_Stand,-4092.93,602.81,3431.65
actionpointinfo,0x90E7,LevelActionPoint_Sector_m04_03_257_Action_Sit000,-4091.77,602.57,3434.68
actionpointinfo,0x8BB8,LevelActionPoint_Sector_m04_03_258_Action_Stand,-3841.83,662.86,3335.92
actionpointinfo,0x8BBB,LevelActionPoint_Sector_m04_03_259_Action_Stand,-3833.21,656.23,3401.74
actionpointinfo,0x8BBF,LevelActionPoint_Sector_m04_03_260_Action_Child_Sit000_Indoor,-3832.93,663.97,3360.18
actionpointinfo,0x8BC0,LevelActionPoint_Sector_m04_03_261_Action_Sit045,-3736.05,714.74,3414.47
actionpointinfo,0x8BC1,LevelActionPoint_Sector_m04_03_262_Action_Stand,-3863.76,662.81,3352.00
actionpointinfo,0x8BC2,LevelActionPoint_Sector_m04_03_263_Action_Stand,-3843.17,662.86,3335.65
actionpointinfo,0x8BC3,LevelActionPoint_Sector_m04_03_264_Action_Stand,-3846.44,662.87,3337.14
actionpointinfo,0x8BC4,LevelActionPoint_Sector_m04_03_265_Action_Stand,-3871.71,667.54,3344.83
actionpointinfo,0x8BC6,LevelActionPoint_Sector_m04_03_266_Action_Sit045,-3864.39,662.81,3364.09
actionpointinfo,0x8BCE,LevelActionPoint_Sector_m04_03_267_Action_Stand,-3838.24,662.84,3333.28
actionpointinfo,0x8BD0,LevelActionPoint_Sector_m04_03_268_Action_Stand,-3750.91,710.01,3381.24
actionpointinfo,0x8BD1,LevelActionPoint_Sector_m04_03_269_Action_Stand,-3756.00,709.91,3387.38
actionpointinfo,0x8BD2,LevelActionPoint_Sector_m04_03_270_Action_Stand,-3838.72,662.87,3334.36
actionpointinfo,0x8D85,LevelActionPoint_Sector_m04_03_271_Action_Stand,-3744.21,714.66,3405.09
actionpointinfo,0x8E6A,LevelActionPoint_Sector_m04_03_272_Action_Stand,-3862.33,662.81,3351.17
actionpointinfo,0x8E6B,LevelActionPoint_Sector_m04_03_273_Action_Stand,-3745.92,710.01,3393.14
actionpointinfo,0x8E6C,LevelActionPoint_Sector_m04_03_274_Action_Sit000,-3772.90,710.19,3378.71
actionpointinfo,0x8E6D,LevelActionPoint_Sector_m04_03_275_Action_Stand,-3845.71,662.79,3346.84
actionpointinfo,0x8E6E,LevelActionPoint_Sector_m04_03_276_Action_Stand,-3844.22,662.79,3347.78
actionpointinfo,0x8E6F,LevelActionPoint_Sector_m04_03_277_Action_Sit045,-3852.21,662.81,3359.39
actionpointinfo,0x8E70,LevelActionPoint_Sector_m04_03_278_Action_Stand,-3865.12,662.81,3352.04
actionpointinfo,0x8E71,LevelActionPoint_Sector_m04_03_279_Action_Stand,-3743.39,709.91,3384.05
actionpointinfo,0x8E72,LevelActionPoint_Sector_m04_03_280_Action_Sit045,-3854.25,662.81,3354.90
actionpointinfo,0x8E73,LevelActionPoint_Sector_m04_03_281_Action_Stand,-3819.18,672.82,3404.61
actionpointinfo,0x8E74,LevelActionPoint_Sector_m04_03_282_Action_Sit045,-3772.49,710.07,3381.40
actionpointinfo,0x8E75,LevelActionPoint_Sector_m04_03_283_Action_Stand,-3816.43,672.82,3402.98
actionpointinfo,0x8E76,LevelActionPoint_Sector_m04_03_284_Action_Stand,-3752.27,710.49,3402.56
actionpointinfo,0x8E77,LevelActionPoint_Sector_m04_03_285_Action_Stand,-3850.23,662.86,3338.80
actionpointinfo,0x8E89,LevelActionPoint_Sector_m04_03_286_Action_Stand,-3749.91,709.91,3385.77
actionpointinfo,0x8E8C,LevelActionPoint_Sector_m04_03_287_Action_Stand,-3833.23,656.23,3400.35
actionpointinfo,0x8E8D,LevelActionPoint_Sector_m04_03_288_Action_Sit045,-3866.14,662.81,3360.04
actionpointinfo,0x8E8E,LevelActionPoint_Sector_m04_03_289_Action_Stand,-3849.21,662.79,3347.77
actionpointinfo,0x8E8F,LevelActionPoint_Sector_m04_03_290_Action_Stand,-3832.60,656.23,3399.14
actionpointinfo,0x8E90,LevelActionPoint_Sector_m04_03_291_Action_Sit000,-3767.54,710.07,3373.53
actionpointinfo,0x8E92,LevelActionPoint_Sector_m04_03_292_Action_Stand,-3831.45,656.23,3398.71
actionpointinfo,0x8E93,LevelActionPoint_Sector_m04_03_293_Action_Sit045,-3868.11,662.81,3355.65
actionpointinfo,0x8E94,LevelActionPoint_Sector_m04_03_294_Action_Stand,-3869.30,658.47,3345.08
actionpointinfo,0x8E95,LevelActionPoint_Sector_m04_03_295_Action_Sit000,-3863.26,658.47,3339.14
actionpointinfo,0x8E96,LevelActionPoint_Sector_m04_03_296_Action_Sit045,-3867.74,662.81,3356.48
actionpointinfo,0x8E97,LevelActionPoint_Sector_m04_03_297_Action_Sit045,-3852.70,662.81,3358.54
actionpointinfo,0x8E99,LevelActionPoint_Sector_m04_03_298_Action_Sit000,-3872.37,658.56,3345.71
actionpointinfo,0x8E9A,LevelActionPoint_Sector_m04_03_299_Action_Stand,-3748.09,710.01,3380.29
actionpointinfo,0x8E9B,LevelActionPoint_Sector_m04_03_300_Action_Stand,-3729.65,710.00,3396.78
actionpointinfo,0x8E9D,LevelActionPoint_Sector_m04_03_301_Action_Sit045,-3746.06,714.66,3400.75
actionpointinfo,0x8E9F,LevelActionPoint_Sector_m04_03_302_Action_Sit000,-3871.49,658.47,3346.35
actionpointinfo,0x8EA1,LevelActionPoint_Sector_m04_03_303_Action_Stand,-3751.12,710.49,3402.50
actionpointinfo,0x8EA2,LevelActionPoint_Sector_m04_03_304_Action_Stand,-3870.29,667.54,3344.14
actionpointinfo,0x8EA3,LevelActionPoint_Sector_m04_03_305_Action_Stand,-3748.44,710.01,3381.56
actionpointinfo,0x8EA4,LevelActionPoint_Sector_m04_03_306_Action_Stand,-3747.71,710.01,3393.70
actionpointinfo,0x8EA5,LevelActionPoint_Sector_m04_03_307_Action_Stand,-3743.69,710.01,3392.55
actionpointinfo,0x8EA7,LevelActionPoint_Sector_m04_03_308_Action_Stand,-3742.10,710.01,3392.14
actionpointinfo,0x8EA8,LevelActionPoint_Sector_m04_03_309_Action_Stand,-3728.36,709.98,3397.40
actionpointinfo,0x8EA9,LevelActionPoint_Sector_m04_03_310_Action_Stand,-3741.74,714.66,3401.88
actionpointinfo,0x8EAA,LevelActionPoint_Sector_m04_03_311_Action_Stand,-3736.31,710.01,3395.89
actionpointinfo,0x8EAC,LevelActionPoint_Sector_m04_03_312_Action_Stand,-3742.11,709.91,3389.53
actionpointinfo,0x8EAD,LevelActionPoint_Sector_m04_03_313_Action_Sit000,-3766.52,710.07,3372.99
actionpointinfo,0x8EAE,LevelActionPoint_Sector_m04_03_314_Action_Sit045,-3767.75,710.16,3394.65
actionpointinfo,0x8EAF,LevelActionPoint_Sector_m04_03_315_Action_Sit045,-3737.69,714.66,3406.99
actionpointinfo,0x5FF6,LevelActionPoint_Sector_m04_m01_0_Action_Sit045,-3757.50,685.79,-191.18
actionpointinfo,0x5FF7,LevelActionPoint_Sector_m04_m01_1_Action_Sit045,-3752.05,685.21,-164.70
actionpointinfo,0x5FF8,LevelActionPoint_Sector_m04_m01_2_Action_Sit045,-3744.24,685.05,-178.35
actionpointinfo,0x6147,LevelActionPoint_Sector_m04_m01_3_CombatOperationAction_Wait_08,-3753.72,654.82,-594.95
actionpointinfo,0x614B,LevelActionPoint_Sector_m04_m01_4_CombatOperationAction_Wait_02,-3749.08,656.25,-597.61
actionpointinfo,0x67A8,LevelActionPoint_Sector_m04_m01_5_CombatOperationAction_Wait_05,-3750.19,655.54,-594.52
actionpointinfo,0x614C,LevelActionPoint_Sector_m04_m01_6_CombatOperationAction_Wait_09,-3755.15,654.66,-595.03
actionpointinfo,0x614D,LevelActionPoint_Sector_m04_m01_7_CombatOperationAction_Wait_04,-3750.58,655.63,-595.67
actionpointinfo,0x614E,LevelActionPoint_Sector_m04_m01_8_CombatOperationAction_Wait_00,-3749.12,656.60,-599.57
actionpointinfo,0x628B,LevelActionPoint_Sector_m04_m01_9_CombatOperationAction_Wait_06,-3751.71,655.15,-593.62
actionpointinfo,0x628C,LevelActionPoint_Sector_m04_m01_10_CombatOperationAction_Wait_03,-3749.66,655.90,-596.40
actionpointinfo,0x628D,LevelActionPoint_Sector_m04_m01_11_CombatOperationAction_Wait_01,-3748.91,656.42,-598.61
actionpointinfo,0x628E,LevelActionPoint_Sector_m04_m01_12_CombatOperationAction_Wait_07,-3752.93,655.09,-595.23
actionpointinfo,0x81A6,LevelActionPoint_Sector_m04_m01_13_Action_Sit000,-3759.86,685.96,-198.99
actionpointinfo,0x81A7,LevelActionPoint_Sector_m04_m01_14_Action_Sit000,-3777.14,686.01,-201.13
actionpointinfo,0x81A8,LevelActionPoint_Sector_m04_m01_15_Action_Sit000,-3775.89,686.01,-198.62
actionpointinfo,0x81A9,LevelActionPoint_Sector_m04_m01_16_Action_Sit000,-3760.66,685.96,-197.30
actionpointinfo,0x81AA,LevelActionPoint_Sector_m04_m01_17_Action_Sit000,-3761.53,685.96,-201.07
actionpointinfo,0x81AB,LevelActionPoint_Sector_m04_m01_18_Action_Sit000,-3758.23,685.78,-196.35
